Gene stable ID,Gene name,Transcript stable ID,Ensembl Canonical,Chromosome/scaffold name
ENSG00000181511,GLRX5P1,ENST00000427955,1.0,X
ENSG00000104419,NDRG1,ENST00000323851,1.0,8
ENSG00000112110,MRPL18,ENST00000367034,1.0,6
ENSG00000168065,SLC22A11,ENST00000301891,1.0,11
ENSG00000113580,NR3C1,ENST00000394464,1.0,5
ENSG00000226759,DAB1-AS1,ENST00000457412,1.0,1
ENSG00000267371,,ENST00000591378,1.0,18
ENSG00000236396,SLC35G4,ENST00000588001,1.0,18
ENSG00000226960,MTCO1P21,ENST00000416634,1.0,1
ENSG00000234080,,ENST00000423464,1.0,1
ENSG00000267794,,ENST00000590231,1.0,18
ENSG00000237899,,ENST00000440100,1.0,1
ENSG00000267143,,ENST00000589395,1.0,18
ENSG00000267773,,ENST00000585729,1.0,18
ENSG00000283492,MIR7153,ENST00000637758,1.0,18
ENSG00000260759,,ENST00000561598,1.0,18
ENSG00000227290,LINC01364,ENST00000452509,1.0,1
ENSG00000282898,,ENST00000635706,1.0,1
ENSG00000285409,,ENST00000644002,1.0,1
ENSG00000231090,MIR4422HG,ENST00000643232,1.0,1
ENSG00000267333,ASNSP6,ENST00000592770,1.0,18
ENSG00000286812,,ENST00000666417,1.0,18
ENSG00000169900,PYDC1,ENST00000302964,1.0,16
ENSG00000267455,,ENST00000586453,1.0,18
ENSG00000255112,CHMP1B,ENST00000526991,1.0,18
ENSG00000170448,NFXL1,ENST00000507489,1.0,4
ENSG00000267165,CHMP1B-AS1,ENST00000586474,1.0,18
ENSG00000272703,,ENST00000609238,1.0,18
ENSG00000088179,PTPN4,ENST00000263708,1.0,2
ENSG00000179981,TSHZ1,ENST00000580243,1.0,18
ENSG00000167711,SERPINF2,ENST00000453066,1.0,17
ENSG00000215512,,ENST00000508721,1.0,18
ENSG00000188559,RALGAPA2,ENST00000202677,1.0,20
ENSG00000241973,PI4KA,ENST00000255882,1.0,22
ENSG00000290522,,ENST00000455308,1.0,18
ENSG00000104833,TUBB4A,ENST00000264071,1.0,19
ENSG00000146453,PNLDC1,ENST00000392167,1.0,6
ENSG00000267382,GAD3P,ENST00000592477,1.0,18
ENSG00000229935,MTCYBP9,ENST00000431021,1.0,2
ENSG00000270100,,ENST00000602445,1.0,2
ENSG00000290562,,ENST00000589354,1.0,18
ENSG00000263006,ROCK1P1,ENST00000573767,1.0,18
ENSG00000257513,NPIPB1P,ENST00000588786,1.0,18
ENSG00000291183,,ENST00000547442,1.0,18
ENSG00000136040,PLXNC1,ENST00000258526,1.0,12
ENSG00000251122,NIFKP2,ENST00000513462,1.0,5
ENSG00000249421,ADAMTS19-AS1,ENST00000661962,1.0,5
ENSG00000268203,,ENST00000599292,1.0,19
ENSG00000163293,NIPAL1,ENST00000295461,1.0,4
ENSG00000268191,,ENST00000596027,1.0,19
ENSG00000200269,RNU6-838P,ENST00000363399,1.0,4
ENSG00000283499,U6,ENST00000637764,1.0,4
ENSG00000146223,RPL7L1,ENST00000493763,1.0,6
ENSG00000202014,Y_RNA,ENST00000365144,1.0,4
ENSG00000248866,USP46-DT,ENST00000503051,1.0,4
ENSG00000260120,,ENST00000564513,1.0,4
ENSG00000250302,LINC01618,ENST00000650700,1.0,4
ENSG00000166947,EPB42,ENST00000441366,1.0,15
ENSG00000264585,MIR4449,ENST00000578365,1.0,4
ENSG00000125657,TNFSF9,ENST00000245817,1.0,19
ENSG00000286161,,ENST00000651729,1.0,4
ENSG00000212588,SNORA26,ENST00000391286,1.0,4
ENSG00000248375,,ENST00000512377,1.0,4
ENSG00000268742,,ENST00000594355,1.0,19
ENSG00000226885,E2F6P3,ENST00000441743,1.0,22
ENSG00000229266,POM121L8P,ENST00000417732,1.0,22
ENSG00000226887,ERVMER34-1,ENST00000443173,1.0,4
ENSG00000269546,CLIC4P2,ENST00000601934,1.0,19
ENSG00000169662,BCRP6,ENST00000510112,1.0,22
ENSG00000199223,Y_RNA,ENST00000362353,1.0,19
ENSG00000259701,,ENST00000560011,1.0,15
ENSG00000212490,,ENST00000391188,1.0,4
ENSG00000283614,MIR7973-2,ENST00000635975,1.0,15
ENSG00000278098,MIR7973-1,ENST00000614683,1.0,15
ENSG00000199901,Y_RNA,ENST00000363031,1.0,4
ENSG00000274029,,ENST00000619282,1.0,12
ENSG00000271379,,ENST00000604396,1.0,12
ENSG00000259306,,ENST00000559672,1.0,15
ENSG00000257642,C12orf75-AS1,ENST00000549251,1.0,12
ENSG00000270378,,ENST00000605745,1.0,15
ENSG00000259194,,ENST00000558785,1.0,15
ENSG00000271579,,ENST00000603439,1.0,12
ENSG00000259678,,ENST00000561007,1.0,15
ENSG00000221821,C6orf226,ENST00000408925,1.0,6
ENSG00000288010,,ENST00000670952,1.0,6
ENSG00000128045,RASL11B,ENST00000248706,1.0,4
ENSG00000132386,SERPINF1,ENST00000254722,1.0,17
ENSG00000117528,ABCD3,ENST00000370214,1.0,1
ENSG00000125726,CD70,ENST00000245903,1.0,19
ENSG00000111046,MYF6,ENST00000228641,1.0,12
ENSG00000248115,,ENST00000508813,1.0,4
ENSG00000268785,RPL7P50,ENST00000600588,1.0,19
ENSG00000283950,MIR6791,ENST00000621745,1.0,19
ENSG00000252266,Y_RNA,ENST00000516457,1.0,4
ENSG00000201496,RN7SKP275,ENST00000364626,1.0,4
ENSG00000075420,FNDC3B,ENST00000415807,1.0,3
ENSG00000171611,PTCRA,ENST00000304672,1.0,6
ENSG00000231113,LINC02976,ENST00000607218,1.0,6
ENSG00000082929,LINC01587,ENST00000515342,1.0,4
ENSG00000181524,RPL24P4,ENST00000326586,1.0,6
ENSG00000206142,FAM230H,ENST00000447720,1.0,22
ENSG00000197891,SLC22A12,ENST00000377574,1.0,11
ENSG00000237868,,ENST00000413478,1.0,4
ENSG00000241037,RN7SL335P,ENST00000482790,1.0,4
ENSG00000237407,,ENST00000434730,1.0,22
ENSG00000232771,PPP1R26P5,ENST00000416640,1.0,22
ENSG00000261052,SULT1A3,ENST00000338971,1.0,16
ENSG00000165338,HECTD2,ENST00000298068,1.0,10
ENSG00000124713,GNMT,ENST00000372808,1.0,6
ENSG00000279920,LINC01651,ENST00000666255,1.0,22
ENSG00000237410,NRXN2-AS1,ENST00000433606,1.0,11
ENSG00000226534,,ENST00000422450,1.0,22
ENSG00000273846,Metazoa_SRP,ENST00000617743,1.0,22
ENSG00000200057,RN7SKP63,ENST00000363187,1.0,22
ENSG00000252020,,ENST00000516211,1.0,22
ENSG00000275840,Metazoa_SRP,ENST00000621315,1.0,22
ENSG00000230497,EEF1B2P8,ENST00000414101,1.0,3
ENSG00000244515,KRT18P34,ENST00000488218,1.0,3
ENSG00000241767,LINC01324,ENST00000497379,1.0,3
ENSG00000263179,HNRNPCP4,ENST00000571636,1.0,16
ENSG00000169635,HIC2,ENST00000407464,1.0,22
ENSG00000283145,,ENST00000637734,1.0,22
ENSG00000186532,SMYD4,ENST00000305513,1.0,17
ENSG00000238875,RN7SKP210,ENST00000459176,1.0,22
ENSG00000226085,UQCRFS1P1,ENST00000435169,1.0,22
ENSG00000175643,RMI2,ENST00000312499,1.0,16
ENSG00000124587,PEX6,ENST00000304611,1.0,6
ENSG00000178279,TNP2,ENST00000312693,1.0,16
ENSG00000178257,PRM3,ENST00000327157,1.0,16
ENSG00000212228,,ENST00000390926,1.0,16
ENSG00000113303,BTNL8,ENST00000340184,1.0,5
ENSG00000271723,MROH7-TTC4,ENST00000414150,1.0,1
ENSG00000172339,ALG14,ENST00000370205,1.0,1
ENSG00000122304,PRM2,ENST00000241808,1.0,16
ENSG00000280161,,ENST00000624602,1.0,5
ENSG00000253424,,ENST00000518103,1.0,5
ENSG00000175646,PRM1,ENST00000312511,1.0,16
ENSG00000287429,,ENST00000653530,1.0,16
ENSG00000221801,MIR548H2,ENST00000408874,1.0,16
ENSG00000199668,Y_RNA,ENST00000362798,1.0,16
ENSG00000263080,,ENST00000572913,1.0,16
ENSG00000146918,NCAPG2,ENST00000356309,1.0,7
ENSG00000262703,,ENST00000574681,1.0,16
ENSG00000262636,,ENST00000574976,1.0,16
ENSG00000262999,,ENST00000572950,1.0,16
ENSG00000164113,ADAD1,ENST00000296513,1.0,4
ENSG00000184602,SNN,ENST00000329565,1.0,16
ENSG00000262420,TXNDC11-AS1,ENST00000572811,1.0,16
ENSG00000132383,RPA1,ENST00000254719,1.0,17
ENSG00000274505,Metazoa_SRP,ENST00000597717,1.0,16
ENSG00000278985,,ENST00000623577,1.0,16
ENSG00000100351,GRAP2,ENST00000344138,1.0,22
ENSG00000260213,CENPN-AS1,ENST00000649061,1.0,16
ENSG00000108958,,ENST00000451056,1.0,17
ENSG00000125991,ERGIC3,ENST00000348547,1.0,20
ENSG00000284512,,ENST00000640345,1.0,16
ENSG00000261061,,ENST00000566639,1.0,16
ENSG00000201050,RNU6-668P,ENST00000364180,1.0,4
ENSG00000225528,TMA7B,ENST00000424496,1.0,22
ENSG00000187870,RNFT1P3,ENST00000340898,1.0,17
ENSG00000286025,FAM246C,ENST00000652053,1.0,22
ENSG00000218454,HNRNPA1P19,ENST00000405292,1.0,17
ENSG00000156110,ADK,ENST00000539909,1.0,10
ENSG00000248329,APELA,ENST00000507152,1.0,4
ENSG00000213671,OLA1P2,ENST00000395519,1.0,17
ENSG00000226549,SCDP1,ENST00000455244,1.0,17
ENSG00000264215,,ENST00000578585,1.0,17
ENSG00000166454,ATMIN,ENST00000299575,1.0,16
ENSG00000264662,,ENST00000580630,1.0,17
ENSG00000250227,TRIM60P14,ENST00000513444,1.0,4
ENSG00000244146,,ENST00000495104,1.0,4
ENSG00000285563,,ENST00000649025,1.0,4
ENSG00000226981,ABHD17AP6,ENST00000458502,1.0,17
ENSG00000221891,FAM218BP,ENST00000408897,1.0,4
ENSG00000270960,,ENST00000605838,1.0,4
ENSG00000266369,,ENST00000578888,1.0,17
ENSG00000252483,RNU6-1178P,ENST00000516674,1.0,17
ENSG00000204946,ZNF783,ENST00000434415,1.0,7
ENSG00000265790,RNASEH1P1,ENST00000578666,1.0,17
ENSG00000224289,IFIT6P,ENST00000418257,1.0,10
ENSG00000265099,,ENST00000584708,1.0,17
ENSG00000248645,,ENST00000514228,1.0,4
ENSG00000121089,NACA3P,ENST00000359690,1.0,4
ENSG00000244456,SPECC1P2,ENST00000435925,1.0,17
ENSG00000204010,IFIT1B,ENST00000371809,1.0,10
ENSG00000264660,,ENST00000581673,1.0,17
ENSG00000235568,NFAM1,ENST00000329021,1.0,22
ENSG00000236941,,ENST00000512492,1.0,4
ENSG00000256124,LINC01152,ENST00000472655,1.0,17
ENSG00000250486,FAM218A,ENST00000648094,1.0,4
ENSG00000248229,,ENST00000510050,1.0,4
ENSG00000260643,,ENST00000564536,1.0,16
ENSG00000250887,,ENST00000503778,1.0,4
ENSG00000275004,ZNF280B,ENST00000626650,1.0,22
ENSG00000261141,,ENST00000562450,1.0,16
ENSG00000250712,,ENST00000512437,1.0,4
ENSG00000261838,,ENST00000568362,1.0,16
ENSG00000226101,LINC02097,ENST00000419257,1.0,17
ENSG00000240674,RPL21P51,ENST00000494303,1.0,4
ENSG00000245059,C16orf46-DT,ENST00000501068,1.0,16
ENSG00000036549,ZZZ3,ENST00000370801,1.0,1
ENSG00000185745,IFIT1,ENST00000371804,1.0,10
ENSG00000176979,TRIM60,ENST00000512596,1.0,4
ENSG00000169548,ZNF280A,ENST00000302097,1.0,22
ENSG00000276623,,ENST00000622170,1.0,4
ENSG00000125398,SOX9,ENST00000245479,1.0,17
ENSG00000152779,SLC16A12,ENST00000371790,1.0,10
ENSG00000250430,,ENST00000507651,1.0,4
ENSG00000234452,SLC16A12-AS1,ENST00000454270,1.0,10
ENSG00000111142,METAP2,ENST00000323666,1.0,12
ENSG00000264026,LINC02003,ENST00000664653,1.0,17
ENSG00000249617,,ENST00000508621,1.0,4
ENSG00000200294,,ENST00000363424,1.0,10
ENSG00000226701,RPL15P14,ENST00000416278,1.0,10
ENSG00000287724,,ENST00000658428,1.0,1
ENSG00000225191,,ENST00000441083,1.0,1
ENSG00000287870,,ENST00000654296,1.0,1
ENSG00000232048,HNRNPCP9,ENST00000426952,1.0,1
ENSG00000232857,KATNBL1P2,ENST00000433311,1.0,1
ENSG00000144028,SNRNP200,ENST00000323853,1.0,2
ENSG00000228639,ROCR,ENST00000540802,1.0,17
ENSG00000273637,,ENST00000622355,1.0,1
ENSG00000185055,EFCAB10,ENST00000480514,1.0,7
ENSG00000228838,,ENST00000421637,1.0,1
ENSG00000283459,,ENST00000637566,1.0,12
ENSG00000277851,LINC02391,ENST00000615716,1.0,12
ENSG00000288605,,ENST00000674828,1.0,17
ENSG00000101084,RAB5IF,ENST00000344795,1.0,20
ENSG00000283761,,ENST00000639037,1.0,1
ENSG00000185686,PRAME,ENST00000405655,1.0,22
ENSG00000166295,ANAPC16,ENST00000299381,1.0,10
ENSG00000200170,Y_RNA,ENST00000363300,1.0,10
ENSG00000189433,GJB4,ENST00000339480,1.0,1
ENSG00000168209,DDIT4,ENST00000307365,1.0,10
ENSG00000202513,RNU6-805P,ENST00000365643,1.0,10
ENSG00000236279,CLEC2L,ENST00000422142,1.0,7
ENSG00000282915,,ENST00000605385,1.0,10
ENSG00000276531,SNX19P4,ENST00000619576,1.0,10
ENSG00000279029,,ENST00000624195,1.0,10
ENSG00000230759,,ENST00000414923,1.0,1
ENSG00000199535,RNA5SP305,ENST00000362665,1.0,10
ENSG00000285750,,ENST00000649039,1.0,10
ENSG00000228667,,ENST00000446973,1.0,10
ENSG00000240294,RN7SKP241,ENST00000464584,1.0,10
ENSG00000236582,PRPF38AP2,ENST00000438179,1.0,10
ENSG00000225559,,ENST00000413567,1.0,7
ENSG00000229196,LINC03008,ENST00000664494,1.0,7
ENSG00000211713,TRBV6-4,ENST00000390360,1.0,7
ENSG00000271664,,ENST00000605566,1.0,7
ENSG00000211710,TRBV4-1,ENST00000390357,1.0,7
ENSG00000187689,AMTN,ENST00000339336,1.0,4
ENSG00000113594,LIFR,ENST00000453190,1.0,5
ENSG00000170627,GTSF1,ENST00000305879,1.0,12
ENSG00000179178,TMEM125,ENST00000439858,1.0,1
ENSG00000232053,,ENST00000668062,1.0,7
ENSG00000257541,LINC02403,ENST00000548215,1.0,12
ENSG00000140905,GCSH,ENST00000315467,1.0,16
ENSG00000220891,LL22NC03-63E9.3,ENST00000407120,1.0,22
ENSG00000234899,SOX9-AS1,ENST00000662263,1.0,17
ENSG00000234985,,ENST00000416734,1.0,7
ENSG00000253120,IGLV2-34,ENST00000490007,1.0,22
ENSG00000286722,,ENST00000668770,1.0,7
ENSG00000165996,HACD1,ENST00000361271,1.0,10
ENSG00000248293,,ENST00000511864,1.0,5
ENSG00000211656,IGLV2-33,ENST00000390302,1.0,22
ENSG00000253687,,ENST00000523598,1.0,5
ENSG00000211657,IGLV3-32,ENST00000390303,1.0,22
ENSG00000253920,IGLV3-31,ENST00000523713,1.0,22
ENSG00000224865,,ENST00000415393,1.0,7
ENSG00000253329,IGLV3-30,ENST00000524362,1.0,22
ENSG00000142700,DMRTA2,ENST00000404795,1.0,1
ENSG00000215456,BCRP4,ENST00000506079,1.0,22
ENSG00000286941,,ENST00000661466,1.0,22
ENSG00000285525,,ENST00000648946,1.0,1
ENSG00000230649,,ENST00000440744,1.0,7
ENSG00000260589,STAM-DT,ENST00000563601,1.0,10
ENSG00000236098,,ENST00000414039,1.0,1
ENSG00000233514,,ENST00000402743,1.0,1
ENSG00000225647,,ENST00000668672,1.0,7
ENSG00000252608,RNU6-1191P,ENST00000516799,1.0,16
ENSG00000132464,ENAM,ENST00000396073,1.0,4
ENSG00000286759,,ENST00000662219,1.0,16
ENSG00000127124,HIVEP3,ENST00000372583,1.0,1
ENSG00000100121,GGTLC2,ENST00000448514,1.0,22
ENSG00000286848,,ENST00000472903,1.0,4
ENSG00000253338,IGLV3-29,ENST00000520084,1.0,22
ENSG00000253451,IGLV2-28,ENST00000520681,1.0,22
ENSG00000132467,UTP3,ENST00000254803,1.0,4
ENSG00000207448,RNU6-520P,ENST00000384717,1.0,4
ENSG00000207058,RNU6-784P,ENST00000384330,1.0,4
ENSG00000211658,IGLV3-27,ENST00000390304,1.0,22
ENSG00000272986,,ENST00000609599,1.0,4
ENSG00000265547,,ENST00000578936,1.0,17
ENSG00000266993,,ENST00000586761,1.0,1
ENSG00000253913,IGLV3-26,ENST00000520756,1.0,22
ENSG00000253779,IGLVVI-25-1,ENST00000521893,1.0,22
ENSG00000213222,TOMM40P4,ENST00000448659,1.0,2
ENSG00000265964,,ENST00000580347,1.0,17
ENSG00000211659,IGLV3-25,ENST00000390305,1.0,22
ENSG00000223675,,ENST00000413541,1.0,1
ENSG00000232350,,ENST00000418731,1.0,22
ENSG00000223999,,ENST00000438185,1.0,22
ENSG00000253822,IGLV3-24,ENST00000517477,1.0,22
ENSG00000185294,SPPL2C,ENST00000329196,1.0,17
ENSG00000211660,IGLV2-23,ENST00000390306,1.0,22
ENSG00000229316,HMGB1P45,ENST00000435986,1.0,1
ENSG00000253546,IGLVVI-22-1,ENST00000521183,1.0,22
ENSG00000287406,,ENST00000663908,1.0,1
ENSG00000279685,MAPT-IT1,ENST00000624111,1.0,17
ENSG00000211661,IGLV3-22,ENST00000390307,1.0,22
ENSG00000225767,FAF1-AS1,ENST00000424664,1.0,1
ENSG00000262881,,ENST00000574252,1.0,17
ENSG00000234099,MTND4P11,ENST00000417020,1.0,1
ENSG00000274883,Metazoa_SRP,ENST00000617458,1.0,17
ENSG00000256762,STH,ENST00000537309,1.0,17
ENSG00000262372,,ENST00000570454,1.0,17
ENSG00000238723,Y_RNA,ENST00000458981,1.0,17
ENSG00000211662,IGLV3-21,ENST00000390308,1.0,22
ENSG00000277478,MIR6165,ENST00000614803,1.0,17
ENSG00000244687,UBE2V1,ENST00000371674,1.0,20
ENSG00000254240,IGLVI-20,ENST00000519296,1.0,22
ENSG00000250310,,ENST00000503624,1.0,17
ENSG00000211663,IGLV3-19,ENST00000390309,1.0,22
ENSG00000278667,,ENST00000620749,1.0,22
ENSG00000211664,IGLV2-18,ENST00000390310,1.0,22
ENSG00000253152,IGLV3-17,ENST00000519099,1.0,22
ENSG00000211665,IGLV3-16,ENST00000390311,1.0,22
ENSG00000253786,IGLV3-15,ENST00000518356,1.0,22
ENSG00000090402,SI,ENST00000264382,1.0,3
ENSG00000135697,BCO1,ENST00000258168,1.0,16
ENSG00000211666,IGLV2-14,ENST00000390312,1.0,22
ENSG00000280182,,ENST00000625028,1.0,16
ENSG00000260495,,ENST00000570148,1.0,16
ENSG00000284473,MIR4720,ENST00000581455,1.0,16
ENSG00000279021,,ENST00000624764,1.0,16
ENSG00000260229,PPIAP51,ENST00000567149,1.0,16
ENSG00000279476,,ENST00000624318,1.0,16
ENSG00000277255,MIR7854,ENST00000620068,1.0,16
ENSG00000275109,MIR6504,ENST00000613520,1.0,16
ENSG00000279681,,ENST00000624702,1.0,16
ENSG00000279294,,ENST00000623398,1.0,16
ENSG00000279841,,ENST00000624151,1.0,16
ENSG00000239118,MIR1972-2,ENST00000458813,1.0,16
ENSG00000241183,,ENST00000472115,1.0,16
ENSG00000136738,STAM,ENST00000377524,1.0,10
ENSG00000229190,,ENST00000445235,1.0,10
ENSG00000148483,TMEM236,ENST00000377495,1.0,10
ENSG00000163584,RPL22L1,ENST00000295830,1.0,3
ENSG00000229869,LARP4B-DT,ENST00000435531,1.0,10
ENSG00000125733,TRIP10,ENST00000313244,1.0,19
ENSG00000205740,,ENST00000381466,1.0,10
ENSG00000100226,GTPBP1,ENST00000216044,1.0,22
ENSG00000136718,IMP4,ENST00000259239,1.0,2
ENSG00000133742,CA1,ENST00000523022,1.0,8
ENSG00000250479,CHCHD10,ENST00000484558,1.0,22
ENSG00000106028,SSBP1,ENST00000265304,1.0,7
ENSG00000269680,,ENST00000594056,1.0,19
ENSG00000144962,SPATA16,ENST00000351008,1.0,3
ENSG00000090857,PDPR,ENST00000288050,1.0,16
ENSG00000241479,MECOM-AS1,ENST00000480669,1.0,3
ENSG00000231384,NAP1L5P1,ENST00000444110,1.0,3
ENSG00000242326,MCUR1P2,ENST00000494226,1.0,3
ENSG00000137936,BCAR3,ENST00000260502,1.0,1
ENSG00000099953,MMP11,ENST00000215743,1.0,22
ENSG00000107937,GTPBP4,ENST00000360803,1.0,10
ENSG00000104093,DMXL2,ENST00000560891,1.0,15
ENSG00000225209,,ENST00000659217,1.0,7
ENSG00000125731,SH2D3A,ENST00000245908,1.0,19
ENSG00000236238,,ENST00000437271,1.0,7
ENSG00000273377,OR2Q1P,ENST00000609561,1.0,7
ENSG00000100578,KIAA0586,ENST00000652326,1.0,14
ENSG00000148377,IDI2,ENST00000277517,1.0,10
ENSG00000235308,,ENST00000450381,1.0,1
ENSG00000232752,MTCO3P21,ENST00000430791,1.0,1
ENSG00000270434,,ENST00000603431,1.0,10
ENSG00000235829,TBCAP2,ENST00000416175,1.0,1
ENSG00000239152,RNA5SP310,ENST00000459084,1.0,10
ENSG00000236681,DSTNP5,ENST00000427921,1.0,2
ENSG00000287147,,ENST00000656547,1.0,2
ENSG00000247228,,ENST00000671539,1.0,16
ENSG00000263482,ANTXRLP1,ENST00000604933,1.0,10
ENSG00000287832,,ENST00000658941,1.0,2
ENSG00000069849,ATP1B3,ENST00000286371,1.0,3
ENSG00000230482,ATP5MC2P3,ENST00000429083,1.0,2
ENSG00000271635,DBF4P2,ENST00000604721,1.0,2
ENSG00000259668,,ENST00000661767,1.0,15
ENSG00000261145,,ENST00000569264,1.0,16
ENSG00000143032,BARHL2,ENST00000370445,1.0,1
ENSG00000223496,EXOSC6,ENST00000435634,1.0,16
ENSG00000234199,LINC01191,ENST00000663402,1.0,2
ENSG00000279058,AGAP14P,ENST00000624701,1.0,10
ENSG00000265648,RN7SL279P,ENST00000582185,1.0,16
ENSG00000226745,OAZ1P1,ENST00000430724,1.0,1
ENSG00000223947,,ENST00000452364,1.0,2
ENSG00000280040,,ENST00000623685,1.0,1
ENSG00000228374,RPL9P13,ENST00000429392,1.0,2
ENSG00000279458,,ENST00000623463,1.0,10
ENSG00000112640,PPP2R5D,ENST00000485511,1.0,6
ENSG00000125735,TNFSF14,ENST00000675206,1.0,19
ENSG00000252198,Y_RNA,ENST00000516389,1.0,14
ENSG00000258650,HSBP1P1,ENST00000555205,1.0,14
ENSG00000176209,SMIM19,ENST00000417410,1.0,8
ENSG00000258900,HNRNPCP1,ENST00000556181,1.0,14
ENSG00000018189,RUFY3,ENST00000381006,1.0,4
ENSG00000284361,MIR4745,ENST00000577608,1.0,19
ENSG00000239510,RPL9P5,ENST00000479477,1.0,14
ENSG00000263414,MIR3187,ENST00000583431,1.0,19
ENSG00000107186,MPDZ,ENST00000319217,1.0,9
ENSG00000117519,CNN3,ENST00000370206,1.0,1
ENSG00000261758,STAG1-DT,ENST00000564748,1.0,3
ENSG00000242178,MTND4P17,ENST00000470444,1.0,3
ENSG00000244381,SDHDP3,ENST00000484597,1.0,3
ENSG00000285218,,ENST00000486975,1.0,3
ENSG00000184601,C14orf180,ENST00000557649,1.0,14
ENSG00000064393,HIPK2,ENST00000406875,1.0,7
ENSG00000068831,RASGRP2,ENST00000394432,1.0,11
ENSG00000270507,,ENST00000603130,1.0,1
ENSG00000238037,OOSP1P1,ENST00000423265,1.0,1
ENSG00000283313,U6,ENST00000637524,1.0,4
ENSG00000207007,RNU6-891P,ENST00000384280,1.0,4
ENSG00000213238,,ENST00000464337,1.0,7
ENSG00000186329,TMEM212,ENST00000334567,1.0,3
ENSG00000223721,UQCRFS1P2,ENST00000426701,1.0,7
ENSG00000128519,TAS2R16,ENST00000249284,1.0,7
ENSG00000163612,FAM86KP,ENST00000509817,1.0,4
ENSG00000124733,MEA1,ENST00000244711,1.0,6
ENSG00000279862,,ENST00000623304,1.0,3
ENSG00000250268,ALG1L14P,ENST00000514230,1.0,4
ENSG00000231396,USP17L10,ENST00000417945,1.0,4
ENSG00000233136,USP17L11,ENST00000457736,1.0,4
ENSG00000227551,USP17L12,ENST00000415041,1.0,4
ENSG00000232399,USP17L13,ENST00000429667,1.0,4
ENSG00000249104,USP17L17,ENST00000511568,1.0,4
ENSG00000104112,SCG3,ENST00000220478,1.0,15
ENSG00000250844,USP17L18,ENST00000504209,1.0,4
ENSG00000124541,RRP36,ENST00000244496,1.0,6
ENSG00000250913,USP17L23,ENST00000506619,1.0,4
ENSG00000259241,,ENST00000559918,1.0,15
ENSG00000227140,USP17L5,ENST00000507227,1.0,4
ENSG00000259296,,ENST00000557891,1.0,15
ENSG00000235780,USP17L27,ENST00000515574,1.0,4
ENSG00000272223,,ENST00000607790,1.0,6
ENSG00000231051,USP17L28,ENST00000504543,1.0,4
ENSG00000240625,RN7SL403P,ENST00000481783,1.0,6
ENSG00000231637,USP17L29,ENST00000511681,1.0,4
ENSG00000100711,ZFYVE21,ENST00000311141,1.0,14
ENSG00000149451,ADAM33,ENST00000356518,1.0,20
ENSG00000228856,USP17L30,ENST00000504104,1.0,4
ENSG00000100325,ASCC2,ENST00000307790,1.0,22
ENSG00000219492,,ENST00000508324,1.0,4
ENSG00000145715,RASA1,ENST00000274376,1.0,5
ENSG00000188438,DEFB108F,ENST00000344638,1.0,4
ENSG00000252307,RNA5SP153,ENST00000516498,1.0,4
ENSG00000214253,FIS1,ENST00000223136,1.0,7
ENSG00000232773,DEFB130D,ENST00000426866,1.0,4
ENSG00000250745,USP17L20,ENST00000506151,1.0,4
ENSG00000249811,USP17L21,ENST00000506414,1.0,4
ENSG00000248933,USP17L22,ENST00000511280,1.0,4
ENSG00000232264,USP17L24,ENST00000504481,1.0,4
ENSG00000140280,LYSMD2,ENST00000267838,1.0,15
ENSG00000230430,USP17L25,ENST00000509271,1.0,4
ENSG00000225457,,ENST00000441928,1.0,7
ENSG00000229579,USP17L26,ENST00000509660,1.0,4
ENSG00000168702,LRP1B,ENST00000389484,1.0,2
ENSG00000249482,USP17L14P,ENST00000504838,1.0,4
ENSG00000242280,SLC16A1P1,ENST00000486743,1.0,7
ENSG00000250231,USP17L16P,ENST00000507155,1.0,4
ENSG00000214754,SRSF8CP,ENST00000315132,1.0,7
ENSG00000248920,USP17L19,ENST00000515566,1.0,4
ENSG00000251694,USP17L9P,ENST00000508843,1.0,4
ENSG00000205946,USP17L6P,ENST00000382470,1.0,4
ENSG00000243664,RPS29P12,ENST00000460178,1.0,5
ENSG00000249613,LINC02173,ENST00000667859,1.0,4
ENSG00000163645,ERICH6,ENST00000295910,1.0,3
ENSG00000259377,,ENST00000558994,1.0,15
ENSG00000250298,GIMD1,ENST00000638719,1.0,4
ENSG00000236255,,ENST00000420330,1.0,2
ENSG00000197361,FBXL22,ENST00000638704,1.0,15
ENSG00000225304,,ENST00000425086,1.0,2
ENSG00000230391,RPSAP23,ENST00000446095,1.0,2
ENSG00000257093,DENND11,ENST00000536163,1.0,7
ENSG00000229890,ACTP1,ENST00000440793,1.0,2
ENSG00000104447,TRPS1,ENST00000395715,1.0,8
ENSG00000226950,DANCR,ENST00000676450,1.0,4
ENSG00000264230,ANXA8L1,ENST00000619162,1.0,10
ENSG00000244083,,ENST00000480069,1.0,4
ENSG00000285402,,ENST00000616785,1.0,10
ENSG00000240775,,ENST00000468797,1.0,4
ENSG00000273007,,ENST00000653767,1.0,4
ENSG00000127362,TAS2R3,ENST00000247879,1.0,7
ENSG00000285294,LINC00842,ENST00000614356,1.0,10
ENSG00000213412,HNRNPA1P33,ENST00000421426,1.0,10
ENSG00000241345,,ENST00000472838,1.0,7
ENSG00000272604,EFCAB10-AS1,ENST00000609827,1.0,7
ENSG00000162989,KCNJ3,ENST00000295101,1.0,2
ENSG00000207455,RNU6-331P,ENST00000384724,1.0,22
